Date,BBCA.JK,BBRI.JK,BMRI.JK,BBNI.JK,BNGA.JK
2024-05-16 00:00:00+07:00,8820.236328125,4007.808349609375,5194.87255859375,4392.6474609375,1584.9342041015625
2024-05-17 00:00:00+07:00,8958.0517578125,4074.052490234375,5378.94287109375,4371.529296875,1568.206787109375
2024-05-20 00:00:00+07:00,8705.388671875,3991.24658203125,5174.42041015625,4206.80517578125,1555.6610107421875
2024-05-21 00:00:00+07:00,8613.5126953125,3875.318359375,4928.9931640625,4029.409423828125,1526.387939453125
2024-05-22 00:00:00+07:00,8659.4501953125,3908.4404296875,4949.44580078125,4020.962158203125,1538.93359375
2024-05-27 00:00:00+07:00,8544.603515625,3767.670654296875,4765.375,3944.935546875,1526.387939453125
2024-05-28 00:00:00+07:00,8544.603515625,3751.109130859375,4867.63671875,3978.725341796875,1530.5697021484375
2024-05-29 00:00:00+07:00,8406.787109375,3651.7421875,4744.9228515625,3826.672119140625,1488.7509765625
2024-05-30 00:00:00+07:00,8268.9716796875,3626.900390625,4806.27978515625,3792.88232421875,1463.6595458984375
2024-05-31 00:00:00+07:00,8498.6650390625,3593.778076171875,4826.73193359375,3716.855712890625,1421.8406982421875
2024-06-03 00:00:00+07:00,8521.634765625,3751.109130859375,4990.35009765625,3902.698486328125,1463.6595458984375
2024-06-04 00:00:00+07:00,8590.5419921875,3684.864501953125,5031.25439453125,3919.59326171875,1459.477783203125
2024-06-05 00:00:00+07:00,8682.4208984375,3643.46142578125,4908.541015625,3894.2509765625,1446.93212890625
2024-06-06 00:00:00+07:00,8705.388671875,3726.267333984375,5051.70654296875,4029.409423828125,1455.2957763671875
2024-06-07 00:00:00+07:00,8567.572265625,3602.058837890625,5133.515625,3970.27783203125,1455.2957763671875
2024-06-10 00:00:00+07:00,8751.328125,3643.46142578125,5133.515625,3894.2509765625,1438.568359375
2024-06-11 00:00:00+07:00,8544.603515625,3593.778076171875,5010.80224609375,3784.43505859375,1413.4769287109375
2024-06-12 00:00:00+07:00,8498.6650390625,3602.058837890625,4847.18408203125,3742.197998046875,1405.1131591796875
2024-06-13 00:00:00+07:00,8452.7265625,3568.936279296875,4806.27978515625,3784.43505859375,1388.3857421875
2024-06-14 00:00:00+07:00,8452.7265625,3461.28857421875,4704.0185546875,3640.8291015625,1375.840087890625
2024-06-19 00:00:00+07:00,8314.9111328125,3395.043701171875,4704.0185546875,3632.381591796875,1367.476318359375
2024-06-20 00:00:00+07:00,8659.4501953125,3535.81396484375,4867.63671875,3716.855712890625,1392.5675048828125
2024-06-21 00:00:00+07:00,8820.236328125,3676.583984375,5010.80224609375,3835.11962890625,1430.20458984375
2024-06-24 00:00:00+07:00,8820.236328125,3643.46142578125,4908.541015625,3835.11962890625,1421.8406982421875
2024-06-25 00:00:00+07:00,8820.236328125,3626.900390625,4847.18408203125,3784.43505859375,1421.8406982421875
2024-06-26 00:00:00+07:00,8728.357421875,3618.619873046875,4785.82763671875,3733.750732421875,1426.022705078125
2024-06-27 00:00:00+07:00,8958.0517578125,3693.144775390625,4908.541015625,3868.90869140625,1434.3863525390625
2024-06-28 00:00:00+07:00,9118.837890625,3809.0732421875,5031.25439453125,3936.48828125,1472.0233154296875
2024-07-01 00:00:00+07:00,9072.8984375,3833.915283203125,5113.0634765625,3978.725341796875,1472.0233154296875
2024-07-02 00:00:00+07:00,9095.8681640625,3784.231201171875,5072.15869140625,3978.725341796875,1455.2957763671875
2024-07-03 00:00:00+07:00,9187.74609375,3809.0732421875,5092.611328125,3928.040771484375,1472.0233154296875
2024-07-04 00:00:00+07:00,9026.9599609375,3966.40478515625,5113.0634765625,3978.725341796875,1480.38720703125
2024-07-05 00:00:00+07:00,9141.8056640625,3974.685791015625,5256.2294921875,3970.27783203125,1497.11474609375
2024-07-08 00:00:00+07:00,9233.6845703125,3933.2822265625,5092.611328125,3944.935546875,1497.11474609375
2024-07-09 00:00:00+07:00,9256.654296875,4032.6494140625,5215.32470703125,4105.4365234375,1509.660400390625
2024-07-10 00:00:00+07:00,9279.6240234375,4016.088134765625,5215.32470703125,4071.646728515625,1497.11474609375
2024-07-11 00:00:00+07:00,9256.654296875,4007.808349609375,5235.77734375,4113.88330078125,1497.11474609375
2024-07-12 00:00:00+07:00,9256.654296875,4057.4912109375,5256.2294921875,4244.81787109375,1513.8421630859375
2024-07-15 00:00:00+07:00,9233.6845703125,3991.24658203125,5194.87255859375,4244.81787109375,1501.2965087890625
2024-07-16 00:00:00+07:00,9141.8056640625,3916.720947265625,5194.87255859375,4206.80517578125,1492.9327392578125
2024-07-17 00:00:00+07:00,9003.990234375,3941.56298828125,5276.681640625,4223.69970703125,1488.7509765625
2024-07-18 00:00:00+07:00,9279.6240234375,4049.210205078125,5358.490234375,4287.05517578125,1501.2965087890625
2024-07-19 00:00:00+07:00,9302.591796875,4057.4912109375,5338.0380859375,4308.173828125,1509.660400390625
2024-07-22 00:00:00+07:00,9279.6240234375,4065.77197265625,5481.2041015625,4308.173828125,1513.8421630859375
2024-07-23 00:00:00+07:00,9348.5322265625,3966.40478515625,5419.84716796875,4265.9365234375,1505.4783935546875
2024-07-24 00:00:00+07:00,9256.654296875,3958.1240234375,5297.1337890625,4308.173828125,1497.11474609375
2024-07-25 00:00:00+07:00,9463.37890625,3891.8798828125,5378.94287109375,4244.81787109375,1488.7509765625
2024-07-26 00:00:00+07:00,9486.3486328125,3941.56298828125,5358.490234375,4223.69970703125,1484.5689697265625
2024-07-29 00:00:00+07:00,9417.4404296875,3958.1240234375,5297.1337890625,4244.81787109375,1492.9327392578125
2024-07-30 00:00:00+07:00,9348.5322265625,3867.037353515625,5297.1337890625,4181.462890625,1547.29736328125
2024-07-31 00:00:00+07:00,9440.408203125,3867.037353515625,5235.77734375,4198.357421875,1538.93359375
2024-08-01 00:00:00+07:00,9532.2861328125,3933.2822265625,5522.10888671875,4287.05517578125,1538.93359375
2024-08-02 00:00:00+07:00,9371.5,3900.159912109375,5563.01318359375,4308.173828125,1547.29736328125
2024-08-05 00:00:00+07:00,9072.8984375,3751.109130859375,5378.94287109375,4189.91015625,1476.205322265625
2024-08-06 00:00:00+07:00,9187.74609375,3809.0732421875,5419.84716796875,4244.81787109375,1497.11474609375
2024-08-07 00:00:00+07:00,9279.6240234375,3825.634765625,5542.56103515625,4223.69970703125,1488.7509765625
2024-08-08 00:00:00+07:00,9394.4697265625,3858.75732421875,5563.01318359375,4244.81787109375,1480.38720703125
2024-08-09 00:00:00+07:00,9325.5615234375,3867.037353515625,5603.91748046875,4329.29248046875,1492.9327392578125
2024-08-12 00:00:00+07:00,9371.5,3875.318359375,5644.822265625,4329.29248046875,1488.7509765625
2024-08-13 00:00:00+07:00,9463.37890625,3908.4404296875,5726.63134765625,4371.529296875,1497.11474609375
2024-08-14 00:00:00+07:00,9371.5,3991.24658203125,5787.98779296875,4456.00341796875,1522.2059326171875
2024-08-15 00:00:00+07:00,9394.4697265625,3999.52734375,5747.08349609375,4434.884765625,1505.4783935546875
2024-08-16 00:00:00+07:00,9486.3486328125,3999.52734375,5787.98779296875,4477.1220703125,1513.8421630859375
2024-08-19 00:00:00+07:00,9532.2861328125,3991.24658203125,5849.3447265625,4519.3583984375,1518.024169921875
2024-08-20 00:00:00+07:00,9578.224609375,4098.89404296875,5890.2490234375,4624.951171875,1534.7515869140625
2024-08-21 00:00:00+07:00,9578.224609375,4223.10302734375,5931.1533203125,4603.8330078125,1580.7523193359375
2024-08-22 00:00:00+07:00,9486.3486328125,4181.70068359375,5767.53564453125,4456.00341796875,1559.843017578125
2024-08-23 00:00:00+07:00,9486.3486328125,4264.50634765625,5767.53564453125,4603.8330078125,1584.9342041015625
2024-08-26 00:00:00+07:00,9486.3486328125,4388.71533203125,5767.53564453125,4667.18798828125,1597.47998046875
2024-08-27 00:00:00+07:00,9371.5,4285.2080078125,5747.08349609375,4561.595703125,1589.1162109375
2024-08-28 00:00:00+07:00,9509.3154296875,4264.50634765625,5910.701171875,4540.47705078125,1589.1162109375
2024-08-29 00:00:00+07:00,9394.4697265625,4243.80419921875,5808.43994140625,4477.1220703125,1568.206787109375
2024-08-30 00:00:00+07:00,9486.3486328125,4264.50634765625,5828.892578125,4519.3583984375,1572.3885498046875
2024-09-02 00:00:00+07:00,9440.408203125,4285.2080078125,5890.2490234375,4519.3583984375,1589.1162109375
2024-09-03 00:00:00+07:00,9348.5322265625,4285.2080078125,5787.98779296875,4540.47705078125,1576.570556640625
2024-09-04 00:00:00+07:00,9463.37890625,4223.10302734375,5869.796875,4519.3583984375,1564.0247802734375
2024-09-05 00:00:00+07:00,9417.4404296875,4264.50634765625,5869.796875,4603.8330078125,1589.1162109375
2024-09-06 00:00:00+07:00,9463.37890625,4326.6103515625,5931.1533203125,4772.7802734375,1584.9342041015625
2024-09-09 00:00:00+07:00,9440.408203125,4285.2080078125,5931.1533203125,4836.13623046875,1580.7523193359375
2024-09-10 00:00:00+07:00,9509.3154296875,4347.31201171875,5931.1533203125,4815.017578125,1630.9349365234375
2024-09-11 00:00:00+07:00,9578.224609375,4285.2080078125,6033.4150390625,4772.7802734375,1630.9349365234375
