Date,BBNI.JK,TLKM.JK,UNVR.JK,BNGA.JK
2023-06-16 00:00:00+07:00,3638.032470703125,3468.23046875,3794.122802734375,1189.002197265625
2023-06-19 00:00:00+07:00,3648.1103515625,3459.494140625,3785.480224609375,1196.850341796875
2023-06-20 00:00:00+07:00,3658.18798828125,3485.70263671875,3716.338623046875,1208.622802734375
2023-06-21 00:00:00+07:00,3668.265625,3476.96630859375,3768.195068359375,1216.4708251953125
2023-06-22 00:00:00+07:00,3648.1103515625,3442.022216796875,3673.125732421875,1224.319091796875
2023-06-23 00:00:00+07:00,3638.032470703125,3450.758056640625,3690.4111328125,1224.319091796875
2023-06-26 00:00:00+07:00,3678.34326171875,3485.70263671875,3655.84033203125,1232.1673583984375
2023-06-27 00:00:00+07:00,3688.420654296875,3494.4384765625,3681.76806640625,1243.9395751953125
2023-07-03 00:00:00+07:00,3718.654052734375,3494.4384765625,3724.9814453125,1271.4083251953125
2023-07-04 00:00:00+07:00,3668.265625,3468.23046875,3742.2666015625,1263.56005859375
2023-07-05 00:00:00+07:00,3688.420654296875,3476.96630859375,3724.9814453125,1259.635986328125
2023-07-06 00:00:00+07:00,3668.265625,3459.494140625,3734.647705078125,1259.635986328125
2023-07-07 00:00:00+07:00,3658.18798828125,3459.494140625,3725.85986328125,1279.2564697265625
2023-07-10 00:00:00+07:00,3648.1103515625,3450.758056640625,3734.647705078125,1247.86376953125
2023-07-11 00:00:00+07:00,3617.876953125,3476.96630859375,3734.647705078125,1247.86376953125
2023-07-12 00:00:00+07:00,3607.799560546875,3476.96630859375,3699.498046875,1247.86376953125
2023-07-13 00:00:00+07:00,3587.644287109375,3424.550048828125,3734.647705078125,1240.015380859375
2023-07-14 00:00:00+07:00,3597.72216796875,3433.285888671875,3734.647705078125,1240.015380859375
2023-07-17 00:00:00+07:00,3607.799560546875,3415.813720703125,3752.22265625,1251.787841796875
2023-07-18 00:00:00+07:00,3587.644287109375,3363.397216796875,3752.22265625,1240.015380859375
2023-07-20 00:00:00+07:00,3648.1103515625,3363.397216796875,3708.28515625,1243.9395751953125
2023-07-21 00:00:00+07:00,3648.1103515625,3372.13330078125,3769.797119140625,1259.635986328125
2023-07-24 00:00:00+07:00,3638.032470703125,3407.07763671875,3769.797119140625,1263.56005859375
2023-07-25 00:00:00+07:00,3638.032470703125,3389.60546875,3558.8994140625,1259.635986328125
2023-07-26 00:00:00+07:00,3607.799560546875,3389.60546875,3488.60009765625,1251.787841796875
2023-07-27 00:00:00+07:00,3587.644287109375,3249.827880859375,3374.364013671875,1263.56005859375
2023-07-28 00:00:00+07:00,3577.56689453125,3249.827880859375,3400.72607421875,1263.56005859375
2023-07-31 00:00:00+07:00,3577.56689453125,3249.827880859375,3383.1513671875,1326.3455810546875
2023-08-01 00:00:00+07:00,3496.945556640625,3276.0361328125,3312.852294921875,1310.6492919921875
2023-08-02 00:00:00+07:00,3577.56689453125,3223.61962890625,3242.552734375,1310.6492919921875
2023-08-03 00:00:00+07:00,3607.799560546875,3249.827880859375,3312.852294921875,1310.6492919921875
2023-08-04 00:00:00+07:00,3627.955078125,3223.61962890625,3286.48974609375,1342.0421142578125
2023-08-07 00:00:00+07:00,3627.955078125,3214.883544921875,3268.914794921875,1396.9794921875
2023-08-08 00:00:00+07:00,3597.72216796875,3258.56396484375,3295.27734375,1404.8277587890625
2023-08-09 00:00:00+07:00,3658.18798828125,3293.50830078125,3268.914794921875,1393.055419921875
2023-08-10 00:00:00+07:00,3668.265625,3319.716552734375,3233.765625,1400.903564453125
2023-08-11 00:00:00+07:00,3668.265625,3328.452880859375,3251.340087890625,1393.055419921875
2023-08-14 00:00:00+07:00,3708.576171875,3345.925048828125,3277.702392578125,1385.2071533203125
2023-08-15 00:00:00+07:00,3668.265625,3337.188720703125,3277.702392578125,1385.2071533203125
2023-08-16 00:00:00+07:00,3668.265625,3345.925048828125,3277.702392578125,1365.5865478515625
2023-08-18 00:00:00+07:00,3648.1103515625,3284.7724609375,3242.552734375,1365.5865478515625
2023-08-21 00:00:00+07:00,3678.34326171875,3267.30029296875,3260.127685546875,1338.1180419921875
2023-08-22 00:00:00+07:00,3668.265625,3276.0361328125,3260.127685546875,1326.3455810546875
2023-08-23 00:00:00+07:00,3658.18798828125,3267.30029296875,3295.27734375,1357.738525390625
2023-08-24 00:00:00+07:00,3678.34326171875,3249.827880859375,3268.914794921875,1334.1939697265625
