Date,BBCA.JK,BBRI.JK,BMRI.JK,BBNI.JK,BNGA.JK
2023-05-17 00:00:00+07:00,7843.224609375,4086.942626953125,3891.434326171875,3527.17822265625,1118.3682861328125
2023-05-19 00:00:00+07:00,8044.3330078125,4244.1328125,3949.80517578125,3557.41162109375,1134.0648193359375
2023-05-22 00:00:00+07:00,8044.3330078125,4263.78173828125,4066.548583984375,3567.489013671875,1141.9129638671875
2023-05-23 00:00:00+07:00,8156.06005859375,4322.72802734375,3988.719970703125,3607.7998046875,1141.9129638671875
2023-05-24 00:00:00+07:00,8066.677734375,4401.3232421875,3949.80517578125,3557.41162109375,1114.4442138671875
2023-05-25 00:00:00+07:00,8089.0244140625,4303.0791015625,4027.634521484375,3627.954833984375,1106.5960693359375
2023-05-26 00:00:00+07:00,8178.40576171875,4401.3232421875,3988.719970703125,3607.7998046875,1137.9888916015625
2023-05-29 00:00:00+07:00,8178.40576171875,4362.02490234375,4008.177490234375,3648.110107421875,1141.9129638671875
2023-05-30 00:00:00+07:00,8267.78515625,4322.72802734375,4008.177490234375,3638.03271484375,1141.9129638671875
2023-05-31 00:00:00+07:00,8089.0244140625,4381.67431640625,3930.3486328125,3648.110107421875,1130.140625
2023-06-05 00:00:00+07:00,8223.0966796875,4263.78173828125,3949.80517578125,3627.954833984375,1134.0648193359375
2023-06-06 00:00:00+07:00,8178.40576171875,4283.43017578125,3930.3486328125,3708.576171875,1145.837158203125
2023-06-07 00:00:00+07:00,8133.71533203125,4244.1328125,3910.89111328125,3688.4208984375,1149.76123046875
2023-06-08 00:00:00+07:00,8156.06005859375,4303.0791015625,3910.89111328125,3708.576171875,1149.76123046875
2023-06-09 00:00:00+07:00,8133.71533203125,4263.78173828125,3988.719970703125,3718.65380859375,1145.837158203125
2023-06-12 00:00:00+07:00,8178.40576171875,4244.1328125,3969.2626953125,3748.886474609375,1208.6226806640625
2023-06-13 00:00:00+07:00,8178.40576171875,4362.02490234375,3969.2626953125,3678.34326171875,1240.0155029296875
2023-06-14 00:00:00+07:00,8111.36865234375,4362.02490234375,3930.3486328125,3617.877197265625,1208.6226806640625
2023-06-15 00:00:00+07:00,8089.0244140625,4342.376953125,3988.719970703125,3668.265625,1212.5467529296875
2023-06-16 00:00:00+07:00,8089.0244140625,4362.02490234375,4008.177490234375,3638.03271484375,1189.002197265625
2023-06-19 00:00:00+07:00,8044.3330078125,4342.376953125,3988.719970703125,3648.110107421875,1196.850341796875
2023-06-20 00:00:00+07:00,8089.0244140625,4362.02490234375,3969.2626953125,3658.18798828125,1208.6226806640625
2023-06-21 00:00:00+07:00,8156.06005859375,4381.67431640625,3969.2626953125,3668.265625,1216.4708251953125
2023-06-22 00:00:00+07:00,8089.0244140625,4303.0791015625,3949.80517578125,3648.110107421875,1224.319091796875
2023-06-23 00:00:00+07:00,8089.0244140625,4244.1328125,3949.80517578125,3638.03271484375,1224.319091796875
2023-06-26 00:00:00+07:00,8111.36865234375,4283.43017578125,3988.719970703125,3678.34326171875,1232.167236328125
2023-06-27 00:00:00+07:00,8178.40576171875,4263.78173828125,4047.091552734375,3688.4208984375,1243.9395751953125
2023-07-03 00:00:00+07:00,8111.36865234375,4303.0791015625,4163.83447265625,3718.65380859375,1271.408203125
2023-07-04 00:00:00+07:00,8089.0244140625,4283.43017578125,4086.005615234375,3668.265625,1263.5601806640625
2023-07-05 00:00:00+07:00,8089.0244140625,4283.43017578125,4105.46337890625,3688.4208984375,1259.635986328125
2023-07-06 00:00:00+07:00,8111.36865234375,4263.78173828125,4124.92041015625,3668.265625,1259.635986328125
2023-07-07 00:00:00+07:00,8066.677734375,4224.484375,4008.177490234375,3658.18798828125,1279.2564697265625
2023-07-10 00:00:00+07:00,8089.0244140625,4244.1328125,4027.634521484375,3648.110107421875,1247.86376953125
2023-07-11 00:00:00+07:00,8066.677734375,4263.78173828125,4105.46337890625,3617.877197265625,1247.86376953125
2023-07-12 00:00:00+07:00,8200.75,4283.43017578125,4124.92041015625,3607.7998046875,1247.86376953125
2023-07-13 00:00:00+07:00,8156.06005859375,4283.43017578125,4163.83447265625,3587.644287109375,1240.0155029296875
2023-07-14 00:00:00+07:00,8223.0966796875,4342.376953125,4202.7490234375,3597.721923828125,1240.0155029296875
2023-07-17 00:00:00+07:00,8200.75,4381.67431640625,4183.2919921875,3607.7998046875,1251.787841796875
2023-07-18 00:00:00+07:00,8178.40576171875,4420.97119140625,4163.83447265625,3587.644287109375,1240.0155029296875
2023-07-20 00:00:00+07:00,8178.40576171875,4420.97119140625,4300.03466796875,3648.110107421875,1243.9395751953125
2023-07-21 00:00:00+07:00,8178.40576171875,4420.97119140625,4319.49169921875,3648.110107421875,1259.635986328125
2023-07-24 00:00:00+07:00,8133.71533203125,4401.3232421875,4280.5771484375,3638.03271484375,1263.5601806640625
2023-07-25 00:00:00+07:00,8178.40576171875,4440.6201171875,4319.49169921875,3638.03271484375,1259.635986328125
2023-07-26 00:00:00+07:00,8357.16796875,4460.26953125,4338.94970703125,3607.7998046875,1251.787841796875
2023-07-27 00:00:00+07:00,8245.44140625,4440.6201171875,4377.86328125,3587.644287109375,1263.5601806640625
2023-07-28 00:00:00+07:00,8156.06005859375,4479.91796875,4436.2353515625,3577.56640625,1263.5601806640625
2023-07-31 00:00:00+07:00,8156.06005859375,4440.6201171875,4455.6923828125,3577.56640625,1326.345703125
2023-08-01 00:00:00+07:00,8156.06005859375,4479.91796875,4397.3203125,3496.945556640625,1310.6492919921875
2023-08-02 00:00:00+07:00,8223.0966796875,4479.91796875,4436.2353515625,3577.56640625,1310.6492919921875
2023-08-03 00:00:00+07:00,8267.78515625,4479.91796875,4514.06396484375,3607.7998046875,1310.6492919921875
2023-08-04 00:00:00+07:00,8178.40576171875,4381.67431640625,4494.6064453125,3627.954833984375,1342.042236328125
2023-08-07 00:00:00+07:00,8290.1318359375,4479.91796875,4572.4345703125,3627.954833984375,1396.9794921875
2023-08-08 00:00:00+07:00,8223.0966796875,4420.97119140625,4591.89208984375,3597.721923828125,1404.8277587890625
2023-08-09 00:00:00+07:00,8401.859375,4479.91796875,4591.89208984375,3658.18798828125,1393.055419921875
2023-08-10 00:00:00+07:00,8401.859375,4479.91796875,4650.26416015625,3668.265625,1400.903564453125
2023-08-11 00:00:00+07:00,8401.859375,4440.6201171875,4611.349609375,3668.265625,1393.055419921875
2023-08-14 00:00:00+07:00,8357.16796875,4440.6201171875,4630.80712890625,3708.576171875,1385.2071533203125
2023-08-15 00:00:00+07:00,8312.4775390625,4381.67431640625,4514.06396484375,3668.265625,1385.2071533203125
2023-08-16 00:00:00+07:00,8312.4775390625,4342.376953125,4514.06396484375,3668.265625,1365.586669921875
2023-08-18 00:00:00+07:00,8267.78515625,4381.67431640625,4494.6064453125,3648.110107421875,1365.586669921875
2023-08-21 00:00:00+07:00,8200.75,4322.72802734375,4533.5205078125,3678.34326171875,1338.1180419921875
2023-08-22 00:00:00+07:00,8312.4775390625,4381.67431640625,4630.80712890625,3668.265625,1326.345703125
2023-08-23 00:00:00+07:00,8312.4775390625,4401.3232421875,4552.97802734375,3658.18798828125,1357.7384033203125
2023-08-24 00:00:00+07:00,8223.0966796875,4362.02490234375,4630.80712890625,3678.34326171875,1334.19384765625
2023-08-25 00:00:00+07:00,8290.1318359375,4401.3232421875,4591.89208984375,3668.265625,1322.421630859375
2023-08-28 00:00:00+07:00,8223.0966796875,4362.02490234375,4669.7216796875,3668.265625,1318.4974365234375
2023-08-29 00:00:00+07:00,8267.78515625,4401.3232421875,4630.80712890625,3688.4208984375,1361.6624755859375
2023-08-30 00:00:00+07:00,8223.0966796875,4342.376953125,4650.26416015625,3708.576171875,1345.9661865234375
2023-08-31 00:00:00+07:00,8200.75,4362.02490234375,4689.177734375,3698.498291015625,1334.19384765625
2023-09-01 00:00:00+07:00,8245.44140625,4381.67431640625,4728.09228515625,3698.498291015625,1338.1180419921875
2023-09-04 00:00:00+07:00,8245.44140625,4420.97119140625,4747.5498046875,3809.352783203125,1326.345703125
2023-09-05 00:00:00+07:00,8245.44140625,4420.97119140625,4747.5498046875,3879.896240234375,1322.421630859375
2023-09-06 00:00:00+07:00,8178.40576171875,4381.67431640625,4708.63525390625,3859.74072265625,1334.19384765625
2023-09-07 00:00:00+07:00,8200.75,4283.43017578125,4572.4345703125,3829.508056640625,1334.19384765625
2023-09-08 00:00:00+07:00,8156.06005859375,4204.8359375,4591.89208984375,3779.1201171875,1330.2698974609375
2023-09-11 00:00:00+07:00,8156.06005859375,4263.78173828125,4611.349609375,3809.352783203125,1318.4974365234375
2023-09-12 00:00:00+07:00,8133.71533203125,4224.484375,4572.4345703125,3748.886474609375,1302.8011474609375
2023-09-13 00:00:00+07:00,8111.36865234375,4244.1328125,4552.97802734375,3769.041748046875,1279.2564697265625
2023-09-14 00:00:00+07:00,8133.71533203125,4263.78173828125,4533.5205078125,3809.352783203125,1287.1046142578125
2023-09-15 00:00:00+07:00,8044.3330078125,4224.484375,4611.349609375,3819.43017578125,1353.8143310546875
2023-09-18 00:00:00+07:00,8044.3330078125,4185.18701171875,4591.89208984375,3769.041748046875,1338.1180419921875
2023-09-19 00:00:00+07:00,8111.36865234375,4224.484375,4669.7216796875,3809.352783203125,1338.1180419921875
2023-09-20 00:00:00+07:00,8178.40576171875,4224.484375,4728.09228515625,3859.74072265625,1330.2698974609375
2023-09-21 00:00:00+07:00,8156.06005859375,4204.8359375,4669.7216796875,3869.818603515625,1322.421630859375
2023-09-22 00:00:00+07:00,8111.36865234375,4204.8359375,4669.7216796875,3930.28466796875,1330.2698974609375
2023-09-25 00:00:00+07:00,8044.3330078125,4165.5380859375,4669.7216796875,4051.21630859375,1334.19384765625
2023-09-26 00:00:00+07:00,7999.64208984375,4086.942626953125,4611.349609375,4020.983154296875,1326.345703125
2023-09-27 00:00:00+07:00,7932.60595703125,4106.59130859375,4669.7216796875,4081.44921875,1334.19384765625
2023-09-29 00:00:00+07:00,7887.91552734375,4106.59130859375,4689.177734375,4162.0703125,1326.345703125
2023-10-02 00:00:00+07:00,8111.36865234375,4126.23974609375,4708.63525390625,4151.9931640625,1326.345703125
2023-10-03 00:00:00+07:00,8223.0966796875,4145.88916015625,4728.09228515625,4202.380859375,1314.5733642578125
2023-10-04 00:00:00+07:00,8223.0966796875,4126.23974609375,4767.0068359375,4182.22607421875,1302.8011474609375
2023-10-05 00:00:00+07:00,8111.36865234375,4067.2939453125,4767.0068359375,4182.22607421875,1302.8011474609375
2023-10-06 00:00:00+07:00,8066.677734375,4067.2939453125,4689.177734375,4192.30322265625,1287.1046142578125
2023-10-09 00:00:00+07:00,8089.0244140625,4027.99658203125,4591.89208984375,4111.68212890625,1326.345703125
2023-10-10 00:00:00+07:00,7977.29638671875,4067.2939453125,4669.7216796875,4192.30322265625,1330.2698974609375
2023-10-11 00:00:00+07:00,7977.29638671875,4126.23974609375,4708.63525390625,4172.14794921875,1334.19384765625
2023-10-12 00:00:00+07:00,8089.0244140625,4165.5380859375,4728.09228515625,4293.08056640625,1334.19384765625
2023-10-13 00:00:00+07:00,8111.36865234375,4145.88916015625,4728.09228515625,4172.14794921875,1342.042236328125
2023-10-16 00:00:00+07:00,8133.71533203125,4126.23974609375,4689.177734375,4192.30322265625,1338.1180419921875
2023-10-17 00:00:00+07:00,7999.64208984375,4047.6455078125,4669.7216796875,4192.30322265625,1345.9661865234375
2023-10-18 00:00:00+07:00,7910.2607421875,4047.6455078125,4552.97802734375,4131.83740234375,1322.421630859375
2023-10-19 00:00:00+07:00,7820.87890625,3929.7529296875,4455.6923828125,3982.688232421875,1298.876953125
2023-10-20 00:00:00+07:00,8021.9873046875,3969.05029296875,4475.1494140625,4006.874755859375,1314.5733642578125
